,Unnamed: 0,LOCATION,TIME,USA_inflation_rate,index,time_close,ETH_closing_price,yfit,xfit
953,,,,,,,,6.5712027641570305,3205.6006090357023
954,,,,,,,,6.5754961320315175,3208.9572624624625
955,,,,,,,,6.579801695411291,3212.3139158892227
956,,,,,,,,6.584119612584695,3215.6705693159824
957,,,,,,,,6.588450042329534,3219.0272227427427
958,,,,,,,,6.5927931439130845,3222.383876169503
959,,,,,,,,6.597149077092137,3225.740529596263
960,,,,,,,,6.601518002112906,3229.0971830230233
961,,,,,,,,6.605900079711107,3232.453836449783
962,,,,,,,,6.610295471111957,3235.810489876543
963,,,,,,,,6.614704338030107,3239.1671433033034
964,,,,,,,,6.619126842669726,3242.5237967300636
965,,,,,,,,6.623563147724417,3245.8804501568234
966,,,,,,,,6.628013416377309,3249.2371035835836
967,,,,,,,,6.632477812300964,3252.593757010344
968,,,,,,,,6.636956499657444,3255.950410437104
969,,,,,,,,6.641449643098275,3259.3070638638637
970,,,,,,,,6.64595740776449,3262.663717290624
971,,,,,,,,6.650479959286558,3266.020370717384
972,,,,,,,,6.6550174637844535,3269.3770241441443
973,,,,,,,,6.659570087867621,3272.733677570904
974,,,,,,,,6.664137998634985,3276.0903309976643
975,,,,,,,,6.6687213636749405,3279.4469844244245
976,,,,,,,,6.673320351065357,3282.8036378511847
977,,,,,,,,6.677935129373587,3286.1602912779445
978,,,,,,,,6.682565867656464,3289.5169447047047
979,,,,,,,,6.687212735460287,3292.873598131465
980,,,,,,,,6.6918759028208505,3296.230251558225
981,,,,,,,,6.6965555402634,3299.586904984985
982,,,,,,,,6.701251818802703,3302.943558411745
983,,,,,,,,6.705964909942937,3306.300211838505
984,,,,,,,,6.710694985677824,3309.6568652652654
985,,,,,,,,6.715442218490507,3313.013518692025
986,,,,,,,,6.7202067813536495,3316.3701721187854
987,,,,,,,,6.7249888477293815,3319.7268255455456
988,,,,,,,,6.729788591569292,3323.083478972306
989,,,,,,,,6.734606187314451,3326.4401323990655
990,,,,,,,,6.73944180989543,3329.7967858258257
991,,,,,,,,6.7442956347322465,3333.153439252586
992,,,,,,,,6.749167837734436,3336.510092679346
993,,,,,,,,6.754058595300959,3339.8667461061063
994,,,,,,,,6.75896808432028,3343.223399532866
995,,,,,,,,6.763896482170351,3346.5800529596263
996,,,,,,,,6.768843966718585,3349.9367063863865
997,,,,,,,,6.77381071632189,3353.2933598131467
998,,,,,,,,6.7787969098266085,3356.6500132399065
999,,,,,,,,6.783802726568608,3360.0066666666667
